Feature Set,Model,Fold,Test Start,Test End,AUC
Refined No Availability,Logistic Regression,36,2018-12-24,2019-03-15,0.5
Refined No Availability,Random Forest,36,2018-12-24,2019-03-15,0.5345982142857143
Refined No Availability,XGBoost,36,2018-12-24,2019-03-15,0.43638392857142855
Refined No Availability,Logistic Regression,37,2019-03-18,2019-06-10,0.5472747497219133
Refined No Availability,Random Forest,37,2019-03-18,2019-06-10,0.45494994438264735
Refined No Availability,XGBoost,37,2019-03-18,2019-06-10,0.5261401557285874
Refined No Availability,Logistic Regression,38,2019-06-11,2019-09-02,0.4760765550239234
Refined No Availability,Random Forest,38,2019-06-11,2019-09-02,0.5263157894736842
Refined No Availability,XGBoost,38,2019-06-11,2019-09-02,0.4569377990430622
Refined No Availability,Logistic Regression,39,2019-09-03,2019-11-25,0.5074285714285715
Refined No Availability,Random Forest,39,2019-09-03,2019-11-25,0.56
Refined No Availability,XGBoost,39,2019-09-03,2019-11-25,0.45714285714285713
Refined No Availability,Logistic Regression,40,2019-11-26,2020-02-17,0.4182424916573971
Refined No Availability,Random Forest,40,2019-11-26,2020-02-17,0.43548387096774194
Refined No Availability,XGBoost,40,2019-11-26,2020-02-17,0.4404894327030034
Refined No Availability,Logistic Regression,41,2020-02-18,2020-05-11,0.37165178571428575
Refined No Availability,Random Forest,41,2020-02-18,2020-05-11,0.4787946428571428
Refined No Availability,XGBoost,41,2020-02-18,2020-05-11,0.4229910714285715
Refined No Availability,Logistic Regression,42,2020-05-12,2020-08-03,0.5052878965922444
Refined No Availability,Random Forest,42,2020-05-12,2020-08-03,0.45240893066980026
Refined No Availability,XGBoost,42,2020-05-12,2020-08-03,0.5193889541715628
Refined No Availability,Logistic Regression,43,2020-08-04,2020-10-26,0.5828698553948832
Refined No Availability,Random Forest,43,2020-08-04,2020-10-26,0.542825361512792
Refined No Availability,XGBoost,43,2020-08-04,2020-10-26,0.4638487208008899
Refined No Availability,Logistic Regression,44,2020-10-27,2021-01-18,0.4921875
Refined No Availability,Random Forest,44,2020-10-27,2021-01-18,0.5167410714285714
Refined No Availability,XGBoost,44,2020-10-27,2021-01-18,0.5212053571428571
Refined No Availability,Logistic Regression,45,2021-01-19,2021-04-12,0.5288888888888889
Refined No Availability,Random Forest,45,2021-01-19,2021-04-12,0.6605555555555556
Refined No Availability,XGBoost,45,2021-01-19,2021-04-12,0.5566666666666666
Refined No Availability,Logistic Regression,46,2021-04-13,2021-07-05,0.592880978865406
Refined No Availability,Random Forest,46,2021-04-13,2021-07-05,0.5094549499443827
Refined No Availability,XGBoost,46,2021-04-13,2021-07-05,0.45717463848720796
Refined No Availability,Logistic Regression,47,2021-07-06,2021-09-27,0.5712669683257918
Refined No Availability,Random Forest,47,2021-07-06,2021-09-27,0.5475113122171946
Refined No Availability,XGBoost,47,2021-07-06,2021-09-27,0.504524886877828
Refined No Availability,Logistic Regression,48,2021-09-28,2021-12-20,0.5323660714285714
Refined No Availability,Random Forest,48,2021-09-28,2021-12-20,0.5234375
Refined No Availability,XGBoost,48,2021-09-28,2021-12-20,0.53125
Refined No Availability,Logistic Regression,49,2021-12-21,2022-03-14,0.573529411764706
Refined No Availability,Random Forest,49,2021-12-21,2022-03-14,0.5780542986425339
Refined No Availability,XGBoost,49,2021-12-21,2022-03-14,0.5384615384615385
Refined No Availability,Logistic Regression,50,2022-03-15,2022-06-06,0.5474285714285714
Refined No Availability,Random Forest,50,2022-03-15,2022-06-06,0.49714285714285716
Refined No Availability,XGBoost,50,2022-03-15,2022-06-06,0.52
Refined No Availability,Logistic Regression,51,2022-06-07,2022-08-29,0.5873192436040044
Refined No Availability,Random Forest,51,2022-06-07,2022-08-29,0.5072302558398221
Refined No Availability,XGBoost,51,2022-06-07,2022-08-29,0.657397107897664
Refined No Availability,Logistic Regression,52,2022-08-30,2022-11-21,0.47433035714285715
Refined No Availability,Random Forest,52,2022-08-30,2022-11-21,0.5502232142857143
Refined No Availability,XGBoost,52,2022-08-30,2022-11-21,0.5792410714285715
Refined No Availability,Logistic Regression,53,2022-11-22,2023-02-13,0.5647321428571428
Refined No Availability,Random Forest,53,2022-11-22,2023-02-13,0.5184151785714286
Refined No Availability,XGBoost,53,2022-11-22,2023-02-13,0.5334821428571428
Refined No Availability,Logistic Regression,54,2023-02-14,2023-05-08,0.5145089285714286
Refined No Availability,Random Forest,54,2023-02-14,2023-05-08,0.5591517857142858
Refined No Availability,XGBoost,54,2023-02-14,2023-05-08,0.5200892857142857
Refined No Availability,Logistic Regression,55,2023-05-09,2023-07-31,0.4511784511784512
Refined No Availability,Random Forest,55,2023-05-09,2023-07-31,0.5117845117845118
Refined No Availability,XGBoost,55,2023-05-09,2023-07-31,0.5611672278338945
Refined No Availability,Logistic Regression,56,2023-08-01,2023-10-23,0.45424107142857145
Refined No Availability,Random Forest,56,2023-08-01,2023-10-23,0.4799107142857143
Refined No Availability,XGBoost,56,2023-08-01,2023-10-23,0.4319196428571428
Refined No Availability,Logistic Regression,57,2023-10-24,2024-01-15,0.5472747497219133
Refined No Availability,Random Forest,57,2023-10-24,2024-01-15,0.5984427141268075
Refined No Availability,XGBoost,57,2023-10-24,2024-01-15,0.6195773081201335
Refined No Availability,Logistic Regression,58,2024-01-16,2024-04-08,0.430976430976431
Refined No Availability,Random Forest,58,2024-01-16,2024-04-08,0.6200897867564534
Refined No Availability,XGBoost,58,2024-01-16,2024-04-08,0.6296296296296297
Refined No Availability,Logistic Regression,59,2024-04-09,2024-07-01,0.5524553571428571
Refined No Availability,Random Forest,59,2024-04-09,2024-07-01,0.6517857142857143
Refined No Availability,XGBoost,59,2024-04-09,2024-07-01,0.6607142857142857
Refined No Availability,Logistic Regression,60,2024-07-02,2024-09-23,0.5039281705948373
Refined No Availability,Random Forest,60,2024-07-02,2024-09-23,0.46184062850729524
Refined No Availability,XGBoost,60,2024-07-02,2024-09-23,0.46801346801346805
Refined No Availability,Logistic Regression,61,2024-09-24,2024-12-16,0.4524089306698002
Refined No Availability,Random Forest,61,2024-09-24,2024-12-16,0.49471210340775557
Refined No Availability,XGBoost,61,2024-09-24,2024-12-16,0.4347826086956521
Refined No Availability,Logistic Regression,62,2024-12-17,2025-03-11,0.5055803571428572
Refined No Availability,Random Forest,62,2024-12-17,2025-03-11,0.6049107142857143
Refined No Availability,XGBoost,62,2024-12-17,2025-03-11,0.46428571428571425
Refined No Availability,Logistic Regression,63,2025-03-12,2025-06-05,0.5915178571428571
Refined No Availability,Random Forest,63,2025-03-12,2025-06-05,0.5591517857142857
Refined No Availability,XGBoost,63,2025-03-12,2025-06-05,0.578125
Refined No Availability,Logistic Regression,64,2025-06-06,2025-08-28,0.5027808676307007
Refined No Availability,Random Forest,64,2025-06-06,2025-08-28,0.5239154616240267
Refined No Availability,XGBoost,64,2025-06-06,2025-08-28,0.4938820912124583
Refined No Availability,Logistic Regression,65,2025-08-29,2025-11-20,0.6062291434927698
Refined No Availability,Random Forest,65,2025-08-29,2025-11-20,0.6040044493882091
Refined No Availability,XGBoost,65,2025-08-29,2025-11-20,0.6729699666295885
